time,open,high,low,close
2026-04-05 00:45:00+00:00,2065.25,2065.34,2063.46,2063.46
2026-04-05 00:50:00+00:00,2063.46,2063.47,2061.53,2062.43
2026-04-05 00:55:00+00:00,2062.44,2062.64,2060.33,2062.1
2026-04-05 01:00:00+00:00,2062.1,2062.46,2059.46,2060.17
2026-04-05 01:05:00+00:00,2060.18,2060.58,2057.33,2059.18
2026-04-05 01:10:00+00:00,2059.17,2061.0,2058.77,2060.7
2026-04-05 01:15:00+00:00,2060.7,2060.71,2059.58,2059.58
2026-04-05 01:20:00+00:00,2059.59,2060.45,2058.43,2059.04
2026-04-05 01:25:00+00:00,2059.04,2059.71,2058.46,2059.32
2026-04-05 01:30:00+00:00,2059.32,2059.35,2058.02,2059.18
2026-04-05 01:35:00+00:00,2059.17,2059.42,2058.0,2058.0
2026-04-05 01:40:00+00:00,2058.0,2058.77,2057.5,2058.12
2026-04-05 01:45:00+00:00,2058.12,2058.6,2057.9,2058.6
2026-04-05 01:50:00+00:00,2058.59,2059.01,2057.57,2057.58
2026-04-05 01:55:00+00:00,2057.58,2057.8,2057.17,2057.37
2026-04-05 02:00:00+00:00,2057.37,2057.37,2054.5,2056.12
2026-04-05 02:05:00+00:00,2056.11,2056.43,2054.9,2055.12
2026-04-05 02:10:00+00:00,2055.12,2055.52,2054.15,2054.58
2026-04-05 02:15:00+00:00,2054.58,2057.62,2054.58,2057.61
2026-04-05 02:20:00+00:00,2057.6,2058.68,2057.36,2058.49
2026-04-05 02:25:00+00:00,2058.5,2059.51,2058.04,2058.34
2026-04-05 02:30:00+00:00,2058.34,2059.84,2058.01,2059.23
2026-04-05 02:35:00+00:00,2059.23,2059.33,2058.5,2058.94
2026-04-05 02:40:00+00:00,2058.93,2058.93,2058.39,2058.42
2026-04-05 02:45:00+00:00,2058.42,2058.5,2058.06,2058.17
2026-04-05 02:50:00+00:00,2058.18,2059.58,2058.17,2059.44
2026-04-05 02:55:00+00:00,2059.44,2059.91,2059.31,2059.86
2026-04-05 03:00:00+00:00,2059.86,2060.55,2059.61,2059.67
2026-04-05 03:05:00+00:00,2059.67,2060.0,2059.26,2060.0
2026-04-05 03:10:00+00:00,2060.0,2060.19,2059.72,2060.19
2026-04-05 03:15:00+00:00,2060.19,2060.19,2058.0,2058.0
2026-04-05 03:20:00+00:00,2058.0,2058.43,2057.38,2058.43
2026-04-05 03:25:00+00:00,2058.43,2058.59,2058.25,2058.35
2026-04-05 03:30:00+00:00,2058.36,2058.36,2055.89,2055.89
2026-04-05 03:35:00+00:00,2055.89,2056.1,2055.37,2056.1
2026-04-05 03:40:00+00:00,2056.1,2057.05,2055.99,2057.05
2026-04-05 03:45:00+00:00,2057.04,2057.56,2056.71,2056.78
2026-04-05 03:50:00+00:00,2056.77,2056.78,2055.77,2056.3
2026-04-05 03:55:00+00:00,2056.3,2056.64,2055.98,2056.64
2026-04-05 04:00:00+00:00,2056.64,2056.64,2055.92,2056.27
2026-04-05 04:05:00+00:00,2056.26,2056.27,2055.24,2055.41
2026-04-05 04:10:00+00:00,2055.41,2055.42,2054.11,2054.65
2026-04-05 04:15:00+00:00,2054.64,2056.27,2054.32,2055.9
2026-04-05 04:20:00+00:00,2055.9,2056.2,2055.52,2055.99
2026-04-05 04:25:00+00:00,2055.98,2058.09,2055.98,2057.94
2026-04-05 04:30:00+00:00,2057.95,2057.95,2056.46,2056.46
2026-04-05 04:35:00+00:00,2056.46,2056.87,2055.81,2056.15
2026-04-05 04:40:00+00:00,2056.18,2056.18,2054.86,2055.34
2026-04-05 04:45:00+00:00,2055.33,2055.53,2054.48,2054.49
2026-04-05 04:50:00+00:00,2054.48,2055.3,2054.48,2054.93
2026-04-05 04:55:00+00:00,2054.93,2056.6,2054.75,2055.16
2026-04-05 05:00:00+00:00,2055.16,2056.15,2054.74,2055.63
2026-04-05 05:05:00+00:00,2055.63,2056.17,2055.27,2056.17
2026-04-05 05:10:00+00:00,2056.16,2056.83,2054.22,2054.44
2026-04-05 05:15:00+00:00,2054.45,2054.67,2053.66,2053.67
2026-04-05 05:20:00+00:00,2053.67,2053.67,2051.11,2052.86
2026-04-05 05:25:00+00:00,2052.85,2053.35,2052.41,2052.84
2026-04-05 05:30:00+00:00,2052.84,2053.39,2052.36,2053.2
2026-04-05 05:35:00+00:00,2053.21,2053.21,2051.63,2052.35
2026-04-05 05:40:00+00:00,2052.35,2052.9,2052.24,2052.89
2026-04-05 05:45:00+00:00,2052.9,2053.44,2052.9,2052.91
2026-04-05 05:50:00+00:00,2052.9,2052.9,2047.55,2049.4
2026-04-05 05:55:00+00:00,2049.39,2049.45,2047.21,2048.6
2026-04-05 06:00:00+00:00,2048.6,2048.93,2047.14,2048.13
2026-04-05 06:05:00+00:00,2048.13,2048.13,2038.35,2038.88
2026-04-05 06:10:00+00:00,2038.88,2039.42,2031.44,2033.24
2026-04-05 06:15:00+00:00,2033.25,2033.25,2027.75,2030.39
2026-04-05 06:20:00+00:00,2030.39,2036.62,2029.92,2034.14
2026-04-05 06:25:00+00:00,2034.15,2035.6,2033.0,2035.39
2026-04-05 06:30:00+00:00,2035.38,2039.02,2034.81,2038.56
2026-04-05 06:35:00+00:00,2038.56,2040.07,2036.17,2039.04
2026-04-05 06:40:00+00:00,2039.04,2039.53,2038.39,2039.33
2026-04-05 06:45:00+00:00,2039.33,2039.89,2038.32,2039.01
2026-04-05 06:50:00+00:00,2039.0,2039.76,2038.47,2038.47
2026-04-05 06:55:00+00:00,2038.43,2039.44,2038.32,2038.32
2026-04-05 07:00:00+00:00,2038.32,2042.11,2038.32,2040.0
2026-04-05 07:05:00+00:00,2040.01,2041.36,2039.85,2040.01
2026-04-05 07:10:00+00:00,2040.01,2042.09,2040.0,2041.83
2026-04-05 07:15:00+00:00,2041.83,2042.59,2039.29,2041.14
2026-04-05 07:20:00+00:00,2041.14,2041.45,2040.34,2040.45
2026-04-05 07:25:00+00:00,2040.45,2040.45,2038.92,2040.22
2026-04-05 07:30:00+00:00,2040.22,2040.22,2035.73,2036.47
2026-04-05 07:35:00+00:00,2036.47,2036.72,2034.48,2035.21
2026-04-05 07:40:00+00:00,2035.2,2036.6,2035.2,2036.3
2026-04-05 07:45:00+00:00,2036.3,2037.67,2034.84,2035.46
2026-04-05 07:50:00+00:00,2035.46,2036.74,2035.16,2036.63
2026-04-05 07:55:00+00:00,2036.63,2037.78,2036.63,2037.29
2026-04-05 08:00:00+00:00,2037.29,2038.39,2035.91,2037.17
2026-04-05 08:05:00+00:00,2037.18,2038.23,2036.82,2037.87
2026-04-05 08:10:00+00:00,2037.87,2038.79,2037.75,2038.28
2026-04-05 08:15:00+00:00,2038.28,2039.14,2037.95,2039.14
2026-04-05 08:20:00+00:00,2039.13,2039.38,2038.44,2038.44
2026-04-05 08:25:00+00:00,2038.45,2038.45,2037.3,2037.4
2026-04-05 08:30:00+00:00,2037.4,2038.33,2037.3,2038.33
2026-04-05 08:35:00+00:00,2038.33,2038.8,2038.07,2038.8
2026-04-05 08:40:00+00:00,2038.8,2039.28,2037.22,2037.64
2026-04-05 08:45:00+00:00,2037.64,2038.21,2037.64,2038.07
2026-04-05 08:50:00+00:00,2038.07,2038.12,2037.7,2037.78
2026-04-05 08:55:00+00:00,2037.77,2039.94,2037.68,2039.16
2026-04-05 09:00:00+00:00,2039.17,2041.31,2038.87,2041.07
2026-04-05 09:05:00+00:00,2041.08,2042.43,2039.19,2040.04
2026-04-05 09:10:00+00:00,2040.05,2040.35,2039.45,2040.09
2026-04-05 09:15:00+00:00,2040.08,2041.49,2040.08,2041.48
2026-04-05 09:20:00+00:00,2041.48,2044.02,2041.36,2044.01
2026-04-05 09:25:00+00:00,2044.01,2044.51,2043.36,2043.85
2026-04-05 09:30:00+00:00,2043.85,2044.02,2042.99,2043.48
2026-04-05 09:35:00+00:00,2043.48,2044.35,2043.18,2044.15
2026-04-05 09:40:00+00:00,2044.14,2045.69,2044.14,2045.5
2026-04-05 09:45:00+00:00,2045.5,2045.72,2045.12,2045.72
2026-04-05 09:50:00+00:00,2045.72,2046.0,2045.48,2045.49
2026-04-05 09:55:00+00:00,2045.48,2045.48,2044.41,2044.42
2026-04-05 10:00:00+00:00,2044.41,2044.84,2043.6,2044.31
2026-04-05 10:05:00+00:00,2044.31,2045.67,2044.31,2044.68
2026-04-05 10:10:00+00:00,2044.68,2045.09,2043.17,2043.41
2026-04-05 10:15:00+00:00,2043.4,2044.0,2042.44,2043.7
2026-04-05 10:20:00+00:00,2043.7,2044.28,2043.43,2044.06
2026-04-05 10:25:00+00:00,2044.06,2045.1,2044.06,2045.1
2026-04-05 10:30:00+00:00,2045.09,2045.71,2044.51,2045.61
2026-04-05 10:35:00+00:00,2045.6,2052.53,2045.6,2048.88
2026-04-05 10:40:00+00:00,2048.87,2049.17,2046.53,2047.27
2026-04-05 10:45:00+00:00,2047.26,2047.27,2045.15,2045.2
2026-04-05 10:50:00+00:00,2045.19,2045.32,2044.21,2044.59
2026-04-05 10:55:00+00:00,2044.6,2044.95,2044.46,2044.74
2026-04-05 11:00:00+00:00,2044.74,2045.03,2043.05,2043.88
2026-04-05 11:05:00+00:00,2043.88,2044.92,2043.88,2044.91
2026-04-05 11:10:00+00:00,2044.91,2045.74,2044.91,2045.15
2026-04-05 11:15:00+00:00,2045.15,2045.83,2044.65,2044.93
2026-04-05 11:20:00+00:00,2044.94,2045.52,2044.24,2044.24
2026-04-05 11:25:00+00:00,2044.24,2044.24,2041.81,2042.75
2026-04-05 11:30:00+00:00,2042.76,2043.11,2042.06,2042.55
2026-04-05 11:35:00+00:00,2042.55,2042.56,2040.57,2041.94
2026-04-05 11:40:00+00:00,2041.95,2041.95,2041.35,2041.35
2026-04-05 11:45:00+00:00,2041.35,2041.89,2040.52,2041.82
2026-04-05 11:50:00+00:00,2041.82,2042.56,2041.82,2042.56
2026-04-05 11:55:00+00:00,2042.56,2042.56,2042.13,2042.32
2026-04-05 12:00:00+00:00,2042.31,2042.31,2038.48,2038.54
2026-04-05 12:05:00+00:00,2038.55,2041.0,2038.54,2040.42
2026-04-05 12:10:00+00:00,2040.42,2040.42,2038.48,2038.94
2026-04-05 12:15:00+00:00,2038.94,2040.12,2038.77,2039.5
2026-04-05 12:20:00+00:00,2039.5,2039.5,2038.35,2039.0
2026-04-05 12:25:00+00:00,2038.99,2038.99,2037.57,2037.59
2026-04-05 12:30:00+00:00,2037.59,2038.0,2029.52,2030.12
2026-04-05 12:35:00+00:00,2030.12,2030.26,2023.87,2025.56
2026-04-05 12:40:00+00:00,2025.56,2026.91,2021.5,2025.03
2026-04-05 12:45:00+00:00,2025.04,2025.25,2023.15,2024.96
2026-04-05 12:50:00+00:00,2024.96,2029.04,2024.96,2028.67
2026-04-05 12:55:00+00:00,2028.67,2029.65,2028.35,2028.36
2026-04-05 13:00:00+00:00,2028.37,2030.71,2028.0,2030.63
2026-04-05 13:05:00+00:00,2030.62,2030.62,2029.08,2030.04
2026-04-05 13:10:00+00:00,2030.04,2030.13,2026.43,2026.66
2026-04-05 13:15:00+00:00,2026.67,2028.51,2026.39,2028.51
2026-04-05 13:20:00+00:00,2028.5,2033.13,2028.5,2031.29
2026-04-05 13:25:00+00:00,2031.28,2031.28,2025.81,2026.01
2026-04-05 13:30:00+00:00,2026.01,2031.3,2025.71,2030.24
2026-04-05 13:35:00+00:00,2030.24,2030.74,2028.93,2030.12
2026-04-05 13:40:00+00:00,2030.13,2030.33,2028.71,2029.93
2026-04-05 13:45:00+00:00,2029.93,2032.61,2029.82,2032.61
2026-04-05 13:50:00+00:00,2032.61,2036.34,2032.61,2033.42
2026-04-05 13:55:00+00:00,2033.43,2037.75,2033.02,2036.63
2026-04-05 14:00:00+00:00,2036.63,2041.97,2035.19,2041.29
2026-04-05 14:05:00+00:00,2041.29,2041.58,2038.8,2039.28
2026-04-05 14:10:00+00:00,2039.28,2039.28,2036.15,2036.78
2026-04-05 14:15:00+00:00,2036.78,2038.12,2035.67,2038.11
2026-04-05 14:20:00+00:00,2038.11,2039.57,2037.85,2039.3
2026-04-05 14:25:00+00:00,2039.29,2040.78,2039.09,2039.95
2026-04-05 14:30:00+00:00,2039.94,2040.69,2038.64,2039.15
2026-04-05 14:35:00+00:00,2039.16,2042.0,2039.15,2041.27
2026-04-05 14:40:00+00:00,2041.27,2043.32,2040.41,2040.81
2026-04-05 14:45:00+00:00,2040.81,2040.84,2039.36,2039.64
2026-04-05 14:50:00+00:00,2039.63,2039.9,2039.3,2039.3
2026-04-05 14:55:00+00:00,2039.29,2039.29,2038.11,2038.49
2026-04-05 15:00:00+00:00,2038.49,2039.68,2037.35,2038.34
2026-04-05 15:05:00+00:00,2038.34,2039.03,2034.58,2039.03
2026-04-05 15:10:00+00:00,2039.02,2041.65,2039.02,2040.84
2026-04-05 15:15:00+00:00,2040.84,2043.18,2040.52,2041.76
2026-04-05 15:20:00+00:00,2041.77,2042.97,2040.4,2041.04
2026-04-05 15:25:00+00:00,2041.04,2063.8,2040.74,2060.66
2026-04-05 15:30:00+00:00,2060.66,2069.89,2057.27,2057.98
2026-04-05 15:35:00+00:00,2057.97,2060.0,2055.45,2056.32
2026-04-05 15:40:00+00:00,2056.33,2059.46,2053.33,2059.46
2026-04-05 15:45:00+00:00,2059.47,2059.63,2055.42,2056.63
2026-04-05 15:50:00+00:00,2056.63,2058.81,2056.3,2056.55
2026-04-05 15:55:00+00:00,2056.55,2056.55,2052.99,2053.85
2026-04-05 16:00:00+00:00,2053.85,2056.48,2053.84,2055.59
2026-04-05 16:05:00+00:00,2055.59,2056.93,2053.17,2055.38
2026-04-05 16:10:00+00:00,2055.38,2057.96,2054.9,2055.54
2026-04-05 16:15:00+00:00,2055.54,2057.42,2055.05,2056.72
2026-04-05 16:20:00+00:00,2056.73,2057.04,2055.98,2056.55
2026-04-05 16:25:00+00:00,2056.55,2057.39,2054.8,2054.8
2026-04-05 16:30:00+00:00,2054.8,2059.3,2054.4,2057.82
2026-04-05 16:35:00+00:00,2057.81,2058.24,2056.17,2056.3
2026-04-05 16:40:00+00:00,2056.31,2056.51,2054.21,2056.21
2026-04-05 16:45:00+00:00,2056.21,2056.21,2053.28,2053.39
2026-04-05 16:50:00+00:00,2053.39,2054.07,2051.03,2051.23
2026-04-05 16:55:00+00:00,2051.23,2052.15,2050.29,2052.15
2026-04-05 17:00:00+00:00,2052.15,2052.76,2048.69,2050.81
2026-04-05 17:05:00+00:00,2050.81,2055.61,2050.81,2055.21
2026-04-05 17:10:00+00:00,2055.21,2057.1,2054.93,2055.9
2026-04-05 17:15:00+00:00,2055.89,2056.06,2052.9,2053.07
2026-04-05 17:20:00+00:00,2053.07,2053.39,2051.87,2053.39
2026-04-05 17:25:00+00:00,2053.38,2056.61,2053.2,2055.96
2026-04-05 17:30:00+00:00,2055.96,2056.5,2055.04,2055.29
2026-04-05 17:35:00+00:00,2055.3,2057.28,2055.0,2057.22
2026-04-05 17:40:00+00:00,2057.23,2061.0,2056.38,2060.69
2026-04-05 17:45:00+00:00,2060.7,2062.53,2058.43,2060.96
2026-04-05 17:50:00+00:00,2060.97,2062.49,2058.8,2061.3
2026-04-05 17:55:00+00:00,2061.3,2062.54,2061.11,2062.53
2026-04-05 18:00:00+00:00,2062.54,2062.93,2059.17,2061.15
2026-04-05 18:05:00+00:00,2061.16,2061.39,2059.72,2060.01
2026-04-05 18:10:00+00:00,2060.02,2061.0,2057.1,2058.85
2026-04-05 18:15:00+00:00,2058.85,2059.68,2058.24,2058.24
2026-04-05 18:20:00+00:00,2058.24,2058.76,2058.0,2058.66
2026-04-05 18:25:00+00:00,2058.66,2058.67,2057.81,2057.81
2026-04-05 18:30:00+00:00,2057.82,2064.26,2057.82,2062.52
2026-04-05 18:35:00+00:00,2062.52,2065.4,2062.02,2064.6
2026-04-05 18:40:00+00:00,2064.6,2066.6,2063.35,2064.92
2026-04-05 18:45:00+00:00,2064.92,2066.45,2064.44,2064.45
2026-04-05 18:50:00+00:00,2064.44,2064.44,2062.12,2062.9
2026-04-05 18:55:00+00:00,2062.89,2063.0,2061.74,2062.99
2026-04-05 19:00:00+00:00,2062.99,2063.0,2061.85,2061.85
2026-04-05 19:05:00+00:00,2061.86,2063.62,2061.86,2063.09
2026-04-05 19:10:00+00:00,2063.1,2064.18,2062.17,2063.21
2026-04-05 19:15:00+00:00,2063.2,2067.51,2062.82,2067.51
2026-04-05 19:20:00+00:00,2067.51,2069.93,2066.26,2069.6
2026-04-05 19:25:00+00:00,2069.59,2069.95,2066.22,2066.44
2026-04-05 19:30:00+00:00,2066.44,2066.74,2064.23,2064.61
2026-04-05 19:35:00+00:00,2064.62,2064.62,2059.68,2060.45
2026-04-05 19:40:00+00:00,2060.45,2061.63,2058.66,2059.22
2026-04-05 19:45:00+00:00,2059.22,2059.64,2058.25,2058.25
2026-04-05 19:50:00+00:00,2058.25,2060.12,2058.25,2059.95
2026-04-05 19:55:00+00:00,2059.95,2062.39,2059.95,2062.37
2026-04-05 20:00:00+00:00,2062.38,2064.37,2062.37,2062.6
2026-04-05 20:05:00+00:00,2062.6,2063.85,2062.0,2062.71
2026-04-05 20:10:00+00:00,2062.72,2063.42,2062.02,2062.96
2026-04-05 20:15:00+00:00,2062.97,2064.03,2062.97,2063.36
2026-04-05 20:20:00+00:00,2063.36,2066.48,2063.36,2066.24
2026-04-05 20:25:00+00:00,2066.25,2066.65,2065.27,2066.02
2026-04-05 20:30:00+00:00,2066.01,2066.4,2065.52,2066.06
2026-04-05 20:35:00+00:00,2066.07,2075.11,2065.51,2072.64
2026-04-05 20:40:00+00:00,2072.64,2073.38,2067.46,2067.47
2026-04-05 20:45:00+00:00,2067.47,2070.59,2067.22,2070.57
2026-04-05 20:50:00+00:00,2070.57,2070.7,2068.44,2069.43
2026-04-05 20:55:00+00:00,2069.43,2069.79,2068.32,2068.91
2026-04-05 21:00:00+00:00,2068.9,2069.12,2065.74,2067.75
2026-04-05 21:05:00+00:00,2067.75,2068.21,2067.21,2067.54
2026-04-05 21:10:00+00:00,2067.54,2068.0,2059.11,2061.02
2026-04-05 21:15:00+00:00,2061.02,2062.23,2060.35,2060.4
2026-04-05 21:20:00+00:00,2060.4,2061.28,2060.06,2060.75
2026-04-05 21:25:00+00:00,2060.76,2060.86,2058.33,2060.55
2026-04-05 21:30:00+00:00,2060.55,2060.99,2059.38,2059.39
2026-04-05 21:35:00+00:00,2059.39,2060.1,2058.9,2059.35
2026-04-05 21:40:00+00:00,2059.36,2061.22,2056.73,2060.0
2026-04-05 21:45:00+00:00,2060.0,2062.72,2059.32,2062.72
2026-04-05 21:50:00+00:00,2062.72,2065.54,2062.72,2065.41
2026-04-05 21:55:00+00:00,2065.41,2065.54,2059.36,2060.01
2026-04-05 22:00:00+00:00,2060.01,2067.45,2056.92,2066.35
2026-04-05 22:05:00+00:00,2066.35,2066.49,2061.07,2062.96
2026-04-05 22:10:00+00:00,2062.96,2063.02,2050.66,2055.03
2026-04-05 22:15:00+00:00,2055.02,2057.07,2054.07,2054.64
2026-04-05 22:20:00+00:00,2054.65,2055.31,2050.0,2052.41
2026-04-05 22:25:00+00:00,2052.42,2054.16,2050.16,2054.15
2026-04-05 22:30:00+00:00,2054.15,2059.03,2053.04,2055.44
2026-04-05 22:35:00+00:00,2055.44,2061.16,2054.17,2061.15
2026-04-05 22:40:00+00:00,2061.16,2072.27,2060.11,2070.31
2026-04-05 22:45:00+00:00,2070.31,2079.21,2069.83,2075.33
2026-04-05 22:50:00+00:00,2075.33,2081.99,2075.33,2076.42
2026-04-05 22:55:00+00:00,2076.42,2088.0,2076.37,2085.79
2026-04-05 23:00:00+00:00,2085.78,2092.5,2082.35,2084.07
2026-04-05 23:05:00+00:00,2084.07,2097.0,2083.87,2088.86
2026-04-05 23:10:00+00:00,2088.85,2097.2,2088.38,2097.19
2026-04-05 23:15:00+00:00,2097.19,2118.1,2096.82,2111.93
2026-04-05 23:20:00+00:00,2111.93,2115.87,2107.02,2108.39
2026-04-05 23:25:00+00:00,2108.39,2112.16,2107.41,2108.21
2026-04-05 23:30:00+00:00,2108.2,2123.49,2107.83,2121.23
2026-04-05 23:35:00+00:00,2121.23,2121.9,2114.89,2115.3
2026-04-05 23:40:00+00:00,2115.31,2116.36,2107.84,2111.05
2026-04-05 23:45:00+00:00,2111.06,2116.14,2110.37,2111.1
2026-04-05 23:50:00+00:00,2111.1,2114.3,2108.23,2110.06
2026-04-05 23:55:00+00:00,2110.06,2111.22,2108.99,2110.17
2026-04-06 00:00:00+00:00,2110.17,2135.39,2110.17,2120.75
2026-04-06 00:05:00+00:00,2120.76,2126.15,2119.77,2120.65
2026-04-06 00:10:00+00:00,2120.65,2120.91,2116.77,2119.81
2026-04-06 00:15:00+00:00,2119.81,2125.5,2119.31,2120.83
2026-04-06 00:20:00+00:00,2120.83,2124.13,2115.45,2123.54
2026-04-06 00:25:00+00:00,2123.53,2124.68,2120.16,2123.13
2026-04-06 00:30:00+00:00,2123.13,2128.35,2120.74,2120.91
2026-04-06 00:35:00+00:00,2120.91,2124.0,2120.2,2123.03
2026-04-06 00:40:00+00:00,2123.03,2132.12,2122.44,2128.53
2026-04-06 00:45:00+00:00,2128.52,2129.68,2124.52,2124.73
2026-04-06 00:50:00+00:00,2124.73,2126.0,2122.0,2122.01
2026-04-06 00:55:00+00:00,2122.0,2123.51,2121.37,2121.99
2026-04-06 01:00:00+00:00,2122.0,2124.53,2117.74,2118.33
2026-04-06 01:05:00+00:00,2118.33,2121.52,2116.35,2118.7
2026-04-06 01:10:00+00:00,2118.7,2120.65,2115.48,2115.66
2026-04-06 01:15:00+00:00,2115.67,2117.71,2113.77,2115.21
2026-04-06 01:20:00+00:00,2115.21,2116.86,2112.48,2114.67
2026-04-06 01:25:00+00:00,2114.68,2119.9,2114.68,2119.71
2026-04-06 01:30:00+00:00,2119.71,2120.23,2114.17,2116.27
2026-04-06 01:35:00+00:00,2116.26,2120.5,2115.99,2118.73
2026-04-06 01:40:00+00:00,2118.73,2118.73,2114.64,2115.71
2026-04-06 01:45:00+00:00,2115.72,2118.91,2115.63,2115.64
2026-04-06 01:50:00+00:00,2115.64,2118.62,2115.05,2115.05
2026-04-06 01:55:00+00:00,2115.06,2117.13,2114.41,2115.12
2026-04-06 02:00:00+00:00,2115.11,2119.46,2114.59,2119.13
2026-04-06 02:05:00+00:00,2119.14,2122.42,2117.26,2121.87
2026-04-06 02:10:00+00:00,2121.87,2147.24,2120.63,2133.57
2026-04-06 02:15:00+00:00,2133.57,2139.59,2132.04,2137.48
2026-04-06 02:20:00+00:00,2137.49,2140.8,2133.73,2134.43
2026-04-06 02:25:00+00:00,2134.43,2136.1,2130.36,2134.88
2026-04-06 02:30:00+00:00,2134.88,2141.34,2134.88,2138.56
2026-04-06 02:35:00+00:00,2138.57,2139.25,2133.98,2135.89
2026-04-06 02:40:00+00:00,2135.89,2136.03,2131.81,2133.83
2026-04-06 02:45:00+00:00,2133.83,2137.3,2133.3,2133.78
2026-04-06 02:50:00+00:00,2133.78,2134.81,2132.68,2133.44
2026-04-06 02:55:00+00:00,2133.43,2134.35,2132.92,2133.59
2026-04-06 03:00:00+00:00,2133.59,2134.83,2133.11,2133.62
2026-04-06 03:05:00+00:00,2133.62,2135.16,2131.65,2133.36
2026-04-06 03:10:00+00:00,2133.36,2136.79,2130.69,2131.77
2026-04-06 03:15:00+00:00,2131.77,2133.97,2129.43,2129.43
2026-04-06 03:20:00+00:00,2129.43,2137.23,2128.76,2135.63
2026-04-06 03:25:00+00:00,2135.63,2137.27,2135.32,2135.83
2026-04-06 03:30:00+00:00,2135.83,2137.22,2134.35,2134.57
2026-04-06 03:35:00+00:00,2134.57,2136.16,2133.63,2133.74
2026-04-06 03:40:00+00:00,2133.73,2133.74,2130.61,2131.81
2026-04-06 03:45:00+00:00,2131.81,2133.19,2130.36,2130.95
2026-04-06 03:50:00+00:00,2130.95,2131.97,2126.59,2127.22
2026-04-06 03:55:00+00:00,2127.22,2129.35,2127.22,2129.35
2026-04-06 04:00:00+00:00,2129.35,2134.33,2129.35,2134.18
2026-04-06 04:05:00+00:00,2134.18,2134.18,2126.74,2126.86
2026-04-06 04:10:00+00:00,2126.87,2128.66,2125.76,2128.66
2026-04-06 04:15:00+00:00,2128.66,2128.66,2125.64,2125.65
2026-04-06 04:20:00+00:00,2125.65,2127.13,2125.12,2125.99
2026-04-06 04:25:00+00:00,2126.0,2127.42,2125.99,2127.31
2026-04-06 04:30:00+00:00,2127.31,2128.79,2126.49,2128.78
2026-04-06 04:35:00+00:00,2128.78,2134.77,2128.78,2133.25
2026-04-06 04:40:00+00:00,2133.25,2134.11,2131.95,2132.75
2026-04-06 04:45:00+00:00,2132.75,2133.89,2131.03,2131.15
2026-04-06 04:50:00+00:00,2131.15,2131.87,2129.94,2131.86
2026-04-06 04:55:00+00:00,2131.87,2132.25,2130.76,2131.06
2026-04-06 05:00:00+00:00,2131.06,2132.0,2129.82,2131.0
2026-04-06 05:05:00+00:00,2131.0,2131.86,2129.71,2131.7
2026-04-06 05:10:00+00:00,2131.7,2131.71,2130.17,2130.97
2026-04-06 05:15:00+00:00,2130.97,2132.87,2130.53,2131.87
2026-04-06 05:20:00+00:00,2131.86,2134.62,2131.61,2132.32
2026-04-06 05:25:00+00:00,2132.32,2132.32,2129.0,2130.75
2026-04-06 05:30:00+00:00,2130.75,2132.35,2129.78,2131.48
2026-04-06 05:35:00+00:00,2131.48,2131.53,2130.04,2130.71
2026-04-06 05:40:00+00:00,2130.72,2131.71,2129.68,2131.48
2026-04-06 05:45:00+00:00,2131.48,2132.63,2128.42,2128.43
2026-04-06 05:50:00+00:00,2128.43,2130.62,2128.43,2130.6
2026-04-06 05:55:00+00:00,2130.6,2131.5,2129.74,2131.29
2026-04-06 06:00:00+00:00,2131.29,2131.88,2127.69,2128.6
2026-04-06 06:05:00+00:00,2128.6,2134.52,2128.41,2132.82
2026-04-06 06:10:00+00:00,2132.83,2139.0,2132.82,2136.86
2026-04-06 06:15:00+00:00,2136.86,2136.86,2133.61,2134.35
2026-04-06 06:20:00+00:00,2134.34,2134.57,2124.41,2126.49
2026-04-06 06:25:00+00:00,2126.49,2126.49,2120.4,2121.53
2026-04-06 06:30:00+00:00,2121.53,2124.24,2120.04,2121.45
2026-04-06 06:35:00+00:00,2121.45,2123.03,2121.45,2122.47
2026-04-06 06:40:00+00:00,2122.47,2125.18,2121.24,2123.23
2026-04-06 06:45:00+00:00,2123.22,2125.75,2123.0,2124.78
2026-04-06 06:50:00+00:00,2124.78,2130.44,2124.59,2127.63
2026-04-06 06:55:00+00:00,2127.62,2128.78,2127.01,2127.53
2026-04-06 07:00:00+00:00,2127.53,2128.38,2123.61,2123.78
2026-04-06 07:05:00+00:00,2123.78,2124.38,2122.83,2122.83
2026-04-06 07:10:00+00:00,2122.83,2125.9,2122.83,2124.91
2026-04-06 07:15:00+00:00,2124.92,2130.33,2124.92,2130.27
2026-04-06 07:20:00+00:00,2130.28,2135.47,2130.12,2135.47
2026-04-06 07:25:00+00:00,2135.47,2136.78,2134.29,2134.66
2026-04-06 07:30:00+00:00,2134.66,2134.98,2131.14,2133.03
2026-04-06 07:35:00+00:00,2133.02,2137.22,2132.34,2133.01
2026-04-06 07:40:00+00:00,2133.01,2133.7,2130.81,2131.23
2026-04-06 07:45:00+00:00,2131.23,2133.27,2130.26,2133.27
2026-04-06 07:50:00+00:00,2133.26,2141.0,2132.63,2138.56
2026-04-06 07:55:00+00:00,2138.56,2138.58,2134.55,2134.9
2026-04-06 08:00:00+00:00,2134.91,2138.24,2134.89,2136.27
2026-04-06 08:05:00+00:00,2136.27,2136.39,2133.42,2135.72
2026-04-06 08:10:00+00:00,2135.73,2138.04,2135.72,2136.98
